0.025600,12.0089
0.023500,9.2351
0.023600,12.2599
0.020700,11.4111
0.030600,12.1214
0.058600,13.2987
0.039300,10.9023
0.023800,11.7260
0.023500,11.1470
0.041200,11.7924
0.047400,11.1960
0.052300,9.0999
0.020900,11.3366
0.021500,9.8922
0.027000,10.5961
0.025700,8.6906
0.038200,11.0536
0.043700,10.8609
0.019000,10.9703
0.046200,8.5177
0.025700,12.0698
0.036900,11.3252
0.025700,11.4894
0.053100,9.4915
0.033400,11.7631
0.045600,12.0555
0.033300,11.0010
0.028800,11.7084
0.047200,11.0204
0.017000,11.6575
0.048100,9.1059
0.021100,11.2175
0.023200,10.6649
0.023200,10.8339
0.048300,9.6048
0.031300,10.5695
0.023600,9.0522
0.039700,10.7927
0.044700,9.3750
0.065300,11.1067
0.026500,10.3189
0.019900,10.8726
0.020300,10.7998
0.043800,8.6821
0.030900,11.7072
0.023400,9.4480
0.023300,11.2826
0.042800,9.4913
0.033100,11.0006
0.024300,9.8953
0.022200,10.9941
0.029400,8.9883
0.027700,11.9135
0.021600,8.9854
0.023900,10.2935
0.021100,9.6125
0.030300,12.2218
0.054500,9.5756
0.032600,11.0200
0.041200,8.3858
0.021800,11.5124
0.019700,8.6748
0.031200,10.4723
0.022500,10.0523
0.022100,11.8874
0.019300,8.6043
0.025800,10.8108
0.024100,9.9800
0.042600,11.7079
0.020200,9.5682
0.021600,10.6581
0.022900,11.2912
0.029400,11.6620
0.049900,10.5588
0.022200,9.1542
0.023400,10.5781
0.019500,9.6206
0.025200,10.4986
0.028800,9.8824
0.024400,11.3228
0.020000,10.2758
0.028100,10.2652
0.020900,10.7910
0.020800,12.0730
0.017300,10.8009
0.024700,10.9768
0.028800,9.5103
0.021700,12.3992
0.026200,12.3063
0.058700,9.5939
0.025600,11.1210
0.029500,9.0720
0.031000,11.1472
0.024100,9.7789
0.025800,10.7942
0.034700,8.8850
0.024800,12.5068
0.021900,9.1138
0.031900,11.6153
0.025100,9.0998
0.033000,13.7205
0.033500,10.1847
0.026700,11.5235
0.028300,12.7717
0.030000,10.4105
0.027800,12.8916
0.067900,11.4793
0.039300,11.5908
0.033100,11.0321
0.024300,10.3839
0.043600,11.5785
0.052700,8.4367
0.038800,10.3260
0.017500,11.2660
0.047500,10.0139
0.046300,9.7508
0.027900,13.6455
0.023700,12.4536
0.050900,12.2186
0.023900,13.9195
0.041800,12.8931
0.028800,13.9895
0.047300,11.6770
0.028500,10.1462
0.029400,9.7783
0.018100,13.0498
0.020700,10.4452
0.028000,9.2003
0.024000,10.4886
0.020000,8.7192
0.021000,11.1026
0.017400,9.3784
0.030800,10.2324
0.019600,9.3853
0.035700,10.8623
0.017800,10.1395
0.021100,10.3968
0.023200,9.4029
0.055300,10.3954
0.082300,10.2070
0.027500,10.6998
0.054200,8.5318
0.031400,10.7607
0.041200,9.9867
0.031900,10.7353
0.022800,8.9740
0.054800,11.2047
0.043200,10.1932
0.033400,10.2264
0.052300,9.8849
0.050900,11.1181
0.036600,10.8826
0.016600,10.7893
0.042900,11.1647
0.028900,9.3439
0.023700,13.4988
0.048400,8.7931
0.024200,9.9837
0.033900,9.4252
0.024300,12.3941
0.039400,9.3987
0.030400,11.2311
0.018800,10.2699
0.022500,13.2803
0.020200,9.7412
0.044000,12.3965
0.021500,12.5709
0.017700,9.7097
0.040600,10.7855
0.028400,9.6190
0.042700,11.8219
0.028000,10.0881
0.023500,11.1008
0.038400,9.2425
0.071100,14.5430
0.022100,11.5972
0.028400,9.6063
0.022000,12.6632
0.028900,9.6477
0.054200,12.5082
0.027600,11.9373
0.070800,12.3824
0.026500,12.6015
0.074600,11.4558
0.031900,14.7820
0.026700,15.3790
0.033000,15.2745
0.034300,14.3011
0.019900,27.3360
0.027200,14.4546
0.046000,14.1626
0.021200,12.5003
0.027900,10.8276
0.024200,12.0390
0.051700,10.0845
0.021700,10.5608
0.052800,10.7863
0.034200,11.6909
0.022200,11.6696
0.055600,10.1415
0.020200,12.0787
0.063900,9.6252
0.020400,10.2425
0.053300,10.5191
0.022100,11.4325
0.029300,8.6163
0.062700,10.9237
0.027300,11.4142
0.036300,13.1315
0.020200,9.7395
0.026800,11.8817
0.021600,11.3785
0.043700,8.7089
0.045400,11.5699
0.041300,11.5194
0.024000,11.0418
0.022900,9.5256
0.059500,13.0113
0.021700,10.1862
0.040300,11.5077
0.036600,10.8026
0.040000,10.8337
0.032900,13.4777
0.071900,10.8408
0.034700,11.8192
0.061500,11.7384
0.032000,12.9139
0.035900,12.0777
0.055300,11.1720
0.033700,12.0395
0.035700,11.1545
0.066100,12.5915
0.026500,12.7064
0.076900,10.2046
0.024300,12.9126
0.044200,10.8950
0.040200,12.6052
0.022500,12.6478
0.084700,9.9386
0.027900,12.3902
0.026900,11.6225
0.058500,13.7702
0.022600,12.5074
0.061600,11.8011
0.035500,11.7180
0.029400,9.0563
0.060900,13.0266
0.047100,11.5207
0.063300,11.8849
0.026400,11.7917
0.048000,11.1950
0.021100,11.6419
0.024000,10.5704
0.023500,12.0446
0.021900,10.3738
0.027200,11.7745
0.023900,12.0126
0.021300,10.1779
0.022000,10.6006
0.048900,9.8356
0.027700,12.6964
0.020600,10.8810
0.056200,11.9122
0.022600,13.9927
0.049400,12.1856
0.025900,11.7968
0.041500,11.0994
0.051900,11.5006
0.024400,11.5094
0.046400,11.4979
0.023000,11.5005
0.021300,9.7138
0.071200,12.3443
0.054600,11.2725
0.030100,11.3721
0.015900,9.2014
0.049800,10.4523
0.023700,11.3235
0.047000,11.3162
0.029900,11.3183
0.040200,10.8014
0.012700,10.4525
0.023500,8.2417
0.019800,10.3733
0.040400,9.6035
0.020100,11.1225
0.033300,9.5695
0.021100,11.6137
0.037300,10.0741
0.021900,11.3389
